institution_id,institution_name,institution_state,institution_type,degree_level,degree_field,major_category,graduation_year,cohort_year,industry,employment_count,total_graduates,employment_rate,median_earnings_1yr,median_earnings_5yr,median_earnings_10yr,p25_earnings,p75_earnings,source_file
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 0.0,CIP major group 0,0,0,All industries,246642,210672,,41835.0,53316.0,62326.0,28553.0,59516.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 0.0,CIP major group 0,0,0,All industries,49303,111619,44.17,45192.0,60154.0,70251.0,33197.0,60367.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 0.0,CIP major group 0,0,0,All industries,588637,1066871,55.17,41740.0,57021.0,68044.0,27040.0,63709.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 0.0,CIP major group 0,0,0,All industries,5104,236,,62258.0,75454.0,85551.0,42957.0,83021.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 0.0,CIP major group 0,0,0,All industries,1302467,1865302,69.83,49880.0,67498.0,79863.0,33653.0,69146.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 0.0,CIP major group 0,0,0,All industries,474947,628674,75.55,71497.0,85419.0,97362.0,54242.0,94555.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 0.0,CIP major group 0,0,0,All industries,49487,66717,74.17,85519.0,106608.0,121873.0,60976.0,121779.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 18,CIP 0.0,CIP major group 0,0,0,All industries,59979,70740,84.79,77555.0,147972.0,195656.0,63876.0,127056.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 1.0,CIP major group 1,0,0,All industries,3307,4071,81.23,33869.0,42078.0,46950.0,25127.0,44748.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 1.0,CIP major group 1,0,0,All industries,200,266,75.19,31848.0,40588.0,48182.0,25203.0,38060.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 1.0,CIP major group 1,0,0,All industries,4053,6357,63.76,36708.0,45437.0,56942.0,27503.0,46821.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 1.0,CIP major group 1,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 1.0,CIP major group 1,0,0,All industries,29794,43348,68.73,43384.0,64307.0,80517.0,30333.0,57791.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 1.0,CIP major group 1,0,0,All industries,3937,5625,69.99,55223.0,72574.0,89950.0,40379.0,71363.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 1.0,CIP major group 1,0,0,All industries,983,1362,72.17,77355.0,103305.0,122792.0,54075.0,107376.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 18,CIP 1.0,CIP major group 1,0,0,All industries,2287,2527,90.5,91302.0,115828.0,126069.0,69786.0,112937.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 3.0,CIP major group 3,0,0,All industries,37,96,38.54,20923.0,46249.0,,16793.0,26291.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 3.0,CIP major group 3,0,0,All industries,127,360,35.28,32393.0,43523.0,,23709.0,48334.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 3.0,CIP major group 3,0,0,All industries,82,,,31637.0,54404.0,,22255.0,47270.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 3.0,CIP major group 3,0,0,All industries,8851,12511,70.75,39898.0,60929.0,78338.0,27718.0,53358.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 3.0,CIP major group 3,0,0,All industries,2193,2850,76.95,56008.0,73953.0,88904.0,40793.0,75051.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 3.0,CIP major group 3,0,0,All industries,437,575,76.0,62075.0,87632.0,103389.0,46827.0,78347.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 4.0,CIP major group 4,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 4.0,CIP major group 4,0,0,All industries,295,685,43.07,34760.0,48715.0,65986.0,23700.0,53343.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 4.0,CIP major group 4,0,0,All industries,10606,16421,64.59,47486.0,66341.0,83194.0,34445.0,60342.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 4.0,CIP major group 4,0,0,All industries,5331,7514,70.95,61661.0,77617.0,94151.0,50283.0,73135.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 4.0,CIP major group 4,0,0,All industries,243,393,61.83,81182.0,99377.0,114647.0,64961.0,107036.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 5.0,CIP major group 5,0,0,All industries,,35,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 5.0,CIP major group 5,0,0,All industries,1902,3590,52.98,42917.0,59864.0,74301.0,29814.0,58746.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 5.0,CIP major group 5,0,0,All industries,733,1376,53.27,49128.0,65469.0,77387.0,32629.0,69518.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 5.0,CIP major group 5,0,0,All industries,153,226,67.7,61036.0,73658.0,84400.0,44398.0,83368.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 9.0,CIP major group 9,0,0,All industries,53,71,74.65,28680.0,35940.0,,20944.0,46777.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 9.0,CIP major group 9,0,0,All industries,,56,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 9.0,CIP major group 9,0,0,All industries,1915,4598,41.65,28312.0,41825.0,52932.0,20664.0,40392.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 9.0,CIP major group 9,0,0,All industries,58,,,34840.0,,,29165.0,60590.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 9.0,CIP major group 9,0,0,All industries,63256,91944,68.8,41072.0,61380.0,76324.0,29530.0,54266.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 9.0,CIP major group 9,0,0,All industries,4139,6219,66.55,52973.0,73304.0,87211.0,38106.0,69571.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 9.0,CIP major group 9,0,0,All industries,374,560,66.79,81761.0,90030.0,104398.0,65815.0,101802.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 10.0,CIP major group 10,0,0,All industries,1295,1044,,30590.0,42910.0,53343.0,21723.0,44624.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 10.0,CIP major group 10,0,0,All industries,33,631,5.23,24438.0,30437.0,,19109.0,28836.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 10.0,CIP major group 10,0,0,All industries,1683,3466,48.56,31392.0,44372.0,56928.0,22097.0,45211.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 10.0,CIP major group 10,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 10.0,CIP major group 10,0,0,All industries,402,759,52.96,33575.0,53029.0,64893.0,23771.0,44762.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 10.0,CIP major group 10,0,0,All industries,131,182,71.98,59307.0,73728.0,,41830.0,83791.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 11.0,CIP major group 11,0,0,All industries,14132,19663,71.87,42232.0,51655.0,61383.0,28040.0,61280.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 11.0,CIP major group 11,0,0,All industries,1173,8485,13.82,41514.0,50909.0,61176.0,28982.0,55537.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 11.0,CIP major group 11,0,0,All industries,17275,27064,63.83,41740.0,55905.0,65947.0,28977.0,58775.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 11.0,CIP major group 11,0,0,All industries,32,3,,61121.0,79032.0,,38967.0,91987.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 11.0,CIP major group 11,0,0,All industries,35251,46165,76.36,69634.0,97827.0,121317.0,47896.0,91295.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 11.0,CIP major group 11,0,0,All industries,22252,34186,65.09,87566.0,120389.0,147361.0,65715.0,114752.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 11.0,CIP major group 11,0,0,All industries,1459,1952,74.74,131113.0,155724.0,176291.0,90769.0,184005.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 12.0,CIP major group 12,0,0,All industries,10776,9525,,26124.0,34469.0,40084.0,19439.0,34997.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 12.0,CIP major group 12,0,0,All industries,427,1990,21.46,28683.0,32785.0,41695.0,21845.0,40242.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 12.0,CIP major group 12,0,0,All industries,4208,6981,60.28,31045.0,41008.0,50800.0,23445.0,40931.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 12.0,CIP major group 12,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 12.0,CIP major group 12,0,0,All industries,59,74,79.73,43047.0,68626.0,,33617.0,53848.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 12.0,CIP major group 12,0,0,All industries,,9,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 13.0,CIP major group 13,0,0,All industries,528,261,,29347.0,35438.0,42235.0,22599.0,37897.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 13.0,CIP major group 13,0,0,All industries,151,827,18.26,27670.0,36674.0,43948.0,20894.0,34916.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 13.0,CIP major group 13,0,0,All industries,16376,34918,46.9,26921.0,49437.0,57424.0,20220.0,36337.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 13.0,CIP major group 13,0,0,All industries,2160,1767,,51370.0,,,36556.0,59900.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 13.0,CIP major group 13,0,0,All industries,118663,132750,89.39,68384.0,74683.0,80257.0,57263.0,79808.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 13.0,CIP major group 13,0,0,All industries,9442,11088,85.16,94200.0,102893.0,109090.0,74762.0,118687.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 14.0,CIP major group 14,0,0,All industries,2412,5963,40.45,36803.0,70173.0,93543.0,24543.0,58842.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 14.0,CIP major group 14,0,0,All industries,116,,,88708.0,,,70870.0,115056.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 14.0,CIP major group 14,0,0,All industries,86031,114104,75.4,78990.0,104434.0,135600.0,60643.0,96706.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 14.0,CIP major group 14,0,0,All industries,35166,56251,62.52,86923.0,119634.0,151883.0,63380.0,113189.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 14.0,CIP major group 14,0,0,All industries,8927,12436,71.78,112204.0,145294.0,173037.0,76868.0,148128.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 15.0,CIP major group 15,0,0,All industries,22539,21656,,49318.0,64853.0,72404.0,33208.0,72281.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 15.0,CIP major group 15,0,0,All industries,1691,5314,31.82,52241.0,70012.0,86507.0,36377.0,78738.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 15.0,CIP major group 15,0,0,All industries,26872,30323,88.62,53488.0,70507.0,81650.0,36884.0,76441.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 15.0,CIP major group 15,0,0,All industries,,0,,,61332.0,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 15.0,CIP major group 15,0,0,All industries,19872,23373,85.02,70775.0,94157.0,114924.0,53854.0,85869.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 15.0,CIP major group 15,0,0,All industries,2156,3596,59.96,84247.0,111405.0,127180.0,60347.0,118022.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 16.0,CIP major group 16,0,0,All industries,1039,1308,79.43,30600.0,39932.0,47392.0,21683.0,42934.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 16.0,CIP major group 16,0,0,All industries,87,545,15.96,32198.0,,,24276.0,44398.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 16.0,CIP major group 16,0,0,All industries,2138,4242,50.4,31660.0,47685.0,55905.0,23429.0,44258.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 16.0,CIP major group 16,0,0,All industries,164,,,34330.0,,,24190.0,45210.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 16.0,CIP major group 16,0,0,All industries,12943,22975,56.34,44407.0,59422.0,68640.0,29970.0,59086.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 16.0,CIP major group 16,0,0,All industries,1981,3328,59.53,50767.0,63346.0,72173.0,33116.0,68500.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 16.0,CIP major group 16,0,0,All industries,638,997,63.99,68203.0,76248.0,82872.0,53274.0,82755.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 19.0,CIP major group 19,0,0,All industries,5668,5688,99.65,27157.0,30992.0,33795.0,21013.0,34385.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 19.0,CIP major group 19,0,0,All industries,283,1466,19.3,27215.0,33937.0,43047.0,20852.0,33805.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 19.0,CIP major group 19,0,0,All industries,5180,9126,56.76,30534.0,34390.0,38501.0,23781.0,37935.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 19.0,CIP major group 19,0,0,All industries,36,,,28969.0,,,23298.0,44398.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 19.0,CIP major group 19,0,0,All industries,22213,34807,63.82,38502.0,58578.0,67459.0,27563.0,51506.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 19.0,CIP major group 19,0,0,All industries,2703,3658,73.89,54672.0,68234.0,76466.0,41471.0,67932.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 19.0,CIP major group 19,0,0,All industries,316,414,76.33,71048.0,96975.0,101061.0,48878.0,91460.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 22.0,CIP major group 22,0,0,All industries,1537,1221,,38131.0,46525.0,56150.0,26638.0,52417.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 22.0,CIP major group 22,0,0,All industries,248,684,36.26,37070.0,49035.0,51223.0,27642.0,47802.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 22.0,CIP major group 22,0,0,All industries,5653,8618,65.6,38652.0,48436.0,56022.0,28112.0,51693.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 22.0,CIP major group 22,0,0,All industries,558,2,,45676.0,56045.0,72585.0,34959.0,59780.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 22.0,CIP major group 22,0,0,All industries,727,1131,64.28,40176.0,58255.0,70333.0,28760.0,54838.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 22.0,CIP major group 22,0,0,All industries,1316,2249,58.51,73521.0,101785.0,127623.0,48410.0,125015.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 18,CIP 22.0,CIP major group 22,0,0,All industries,16319,23088,70.68,95402.0,130588.0,150786.0,62502.0,177548.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 23.0,CIP major group 23,0,0,All industries,,4,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 23.0,CIP major group 23,0,0,All industries,1740,3972,43.81,31257.0,47712.0,58546.0,21890.0,46740.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 23.0,CIP major group 23,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 23.0,CIP major group 23,0,0,All industries,34216,53949,63.42,41125.0,58104.0,68325.0,28406.0,55361.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 23.0,CIP major group 23,0,0,All industries,5265,7852,67.05,50122.0,63784.0,73442.0,33358.0,67874.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 23.0,CIP major group 23,0,0,All industries,1416,1789,79.15,67779.0,78471.0,88552.0,51671.0,83054.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 24.0,CIP major group 24,0,0,All industries,,191,,,49399.0,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 24.0,CIP major group 24,0,0,All industries,225594,511154,44.13,33746.0,51619.0,64791.0,23519.0,50110.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 24.0,CIP major group 24,0,0,All industries,26078,39380,66.22,43623.0,60608.0,70527.0,30351.0,60178.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 24.0,CIP major group 24,0,0,All industries,814,1469,55.41,56971.0,67028.0,71388.0,35952.0,77189.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 24.0,CIP major group 24,0,0,All industries,215,318,67.61,64050.0,78335.0,74643.0,48401.0,85454.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 25.0,CIP major group 25,0,0,All industries,57,100,57.0,29296.0,,,19344.0,43497.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 25.0,CIP major group 25,0,0,All industries,56,110,50.91,30324.0,43588.0,,21413.0,39242.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 25.0,CIP major group 25,0,0,All industries,10789,12053,89.51,61318.0,68273.0,73921.0,47825.0,73318.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 25.0,CIP major group 25,0,0,All industries,52,70,74.29,98392.0,106080.0,,72585.0,129123.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 26.0,CIP major group 26,0,0,All industries,5448,14340,37.99,29200.0,50878.0,68264.0,20771.0,42674.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 26.0,CIP major group 26,0,0,All industries,201,,,56096.0,77901.0,101595.0,43722.0,65543.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 26.0,CIP major group 26,0,0,All industries,51552,106218,48.53,35851.0,63110.0,89020.0,25245.0,49780.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 26.0,CIP major group 26,0,0,All industries,8238,14072,58.54,50895.0,70533.0,95576.0,35064.0,69119.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 26.0,CIP major group 26,0,0,All industries,5753,8204,70.12,61108.0,87403.0,123104.0,50692.0,79508.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 18,CIP 26.0,CIP major group 26,0,0,All industries,,13,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 27.0,CIP major group 27,0,0,All industries,1866,4965,37.58,33218.0,62782.0,79309.0,22546.0,53492.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 27.0,CIP major group 27,0,0,All industries,13976,21469,65.1,53519.0,69290.0,80037.0,37026.0,68992.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 27.0,CIP major group 27,0,0,All industries,4601,6876,66.91,70701.0,84541.0,96926.0,48617.0,93208.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 27.0,CIP major group 27,0,0,All industries,1052,1537,68.45,79573.0,108264.0,121294.0,62505.0,108729.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 29.0,CIP major group 29,0,0,All industries,,328,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 30.0,CIP major group 30,0,0,All industries,4140,19776,20.93,30386.0,50277.0,61028.0,22002.0,43975.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 30.0,CIP major group 30,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 30.0,CIP major group 30,0,0,All industries,152629,185232,82.4,50340.0,61442.0,65866.0,35510.0,63328.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 30.0,CIP major group 30,0,0,All industries,5917,9403,62.93,59189.0,72936.0,82428.0,41896.0,78156.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 30.0,CIP major group 30,0,0,All industries,340,494,68.83,72448.0,96791.0,115585.0,56631.0,93118.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 1,CIP 31.0,CIP major group 31,0,0,All industries,112,116,96.55,28969.0,35757.0,46435.0,19394.0,39884.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 2,CIP 31.0,CIP major group 31,0,0,All industries,,15,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 31.0,CIP major group 31,0,0,All industries,1711,4188,40.85,27089.0,44420.0,60689.0,20360.0,37003.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 31.0,CIP major group 31,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 31.0,CIP major group 31,0,0,All industries,47788,73901,64.66,37365.0,62215.0,72451.0,26043.0,52803.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 7,CIP 31.0,CIP major group 31,0,0,All industries,5445,7259,75.01,50236.0,68281.0,80097.0,36246.0,66044.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 17,CIP 31.0,CIP major group 31,0,0,All industries,403,567,71.08,71671.0,92734.0,112298.0,54386.0,91608.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 36.0,CIP major group 36,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 3,CIP 38.0,CIP major group 38,0,0,All industries,62,208,29.81,24558.0,37592.0,,18046.0,35233.0,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 4,CIP 38.0,CIP major group 38,0,0,All industries,,,,,,,,,pseoe_tx_raw.csv
00000048,PSEO Institution 00000048,Texas,Institution level S,Degree level 5,CIP 38.0,CIP major group 38,0,0,All industries,2245,5316,42.23,36867.0,57232.0,74031.0,25450.0,54000.0,pseoe_tx_raw.csv
